graph,source,target,edge_type,weight,abs_weight
directlingam_measure_pwling_threshold_0p050_constraint_unconstrained,Vigorous_Activity,Dietary_Fiber_g,directed,0.08529446276871828,0.08529446276871828
directlingam_measure_pwling_threshold_0p050_constraint_unconstrained,Protein_g,Dietary_Fiber_g,directed,0.08924463373500528,0.08924463373500528
directlingam_measure_pwling_threshold_0p050_constraint_unconstrained,Carbohydrates_g,Dietary_Fiber_g,directed,1.0913865152519975,1.0913865152519975
directlingam_measure_pwling_threshold_0p050_constraint_unconstrained,Total_Sugars_g,Dietary_Fiber_g,directed,-0.6363802022105167,0.6363802022105167
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Income_Ratio,Age,directed,0.09474068841305681,0.09474068841305681
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Age,BMI,directed,-0.1576763165908609,0.1576763165908609
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Gender,BMI,directed,0.1605838254766389,0.1605838254766389
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Waist_Circumference,BMI,directed,0.9598922829532499,0.9598922829532499
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Age,Waist_Circumference,directed,0.1766169499031871,0.1766169499031871
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Gender,Waist_Circumference,directed,-0.10977922776168066,0.10977922776168066
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Vigorous_Activity,Waist_Circumference,directed,-0.1272569579365244,0.1272569579365244
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Sedentary_Minutes,Waist_Circumference,directed,0.12784684156457218,0.12784684156457218
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Total_Calories,Waist_Circumference,directed,0.06923811073480966,0.06923811073480966
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Dietary_Fiber_g,Waist_Circumference,directed,-0.0935592544102343,0.0935592544102343
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Age,Vigorous_Activity,directed,-0.34040188430433355,0.34040188430433355
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Gender,Vigorous_Activity,directed,-0.09433246448741855,0.09433246448741855
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Income_Ratio,Vigorous_Activity,directed,0.1819155200221771,0.1819155200221771
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Income_Ratio,Sedentary_Minutes,directed,0.16617307885053267,0.16617307885053267
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Age,Systolic_BP,directed,0.4609575547813235,0.4609575547813235
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Gender,Systolic_BP,directed,-0.05354400029763863,0.05354400029763863
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Income_Ratio,Systolic_BP,directed,-0.07517719694051844,0.07517719694051844
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Waist_Circumference,Systolic_BP,directed,0.1253964706962138,0.1253964706962138
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Age,Diastolic_BP,directed,-0.20320684184404442,0.20320684184404442
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Gender,Diastolic_BP,directed,-0.0693936952823814,0.0693936952823814
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Income_Ratio,Diastolic_BP,directed,0.08726435583006614,0.08726435583006614
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Waist_Circumference,Diastolic_BP,directed,0.0653797751542502,0.0653797751542502
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Systolic_BP,Diastolic_BP,directed,0.5161321985618457,0.5161321985618457
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Protein_g,Total_Calories,directed,0.43924415987614096,0.43924415987614096
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Carbohydrates_g,Total_Calories,directed,0.7465568212473601,0.7465568212473601
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Total_Sugars_g,Total_Calories,directed,-0.08284328396546392,0.08284328396546392
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Dietary_Fiber_g,Total_Calories,directed,-0.07456619677927737,0.07456619677927737
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Gender,Protein_g,directed,-0.14452571835057737,0.14452571835057737
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Income_Ratio,Protein_g,directed,0.06533045342908295,0.06533045342908295
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Carbohydrates_g,Protein_g,directed,0.8173686495082284,0.8173686495082284
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Total_Sugars_g,Protein_g,directed,-0.3732150659409085,0.3732150659409085
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Gender,Carbohydrates_g,directed,-0.10902847831023868,0.10902847831023868
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Total_Sugars_g,Carbohydrates_g,directed,0.8247584594072421,0.8247584594072421
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Age,Total_Sugars_g,directed,-0.07493938072342438,0.07493938072342438
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Gender,Total_Sugars_g,directed,-0.15043211393208306,0.15043211393208306
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Income_Ratio,Total_Sugars_g,directed,-0.062090528993348854,0.062090528993348854
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Age,Dietary_Fiber_g,directed,0.12486091340883362,0.12486091340883362
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Gender,Dietary_Fiber_g,directed,0.06741483789333562,0.06741483789333562
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Income_Ratio,Dietary_Fiber_g,directed,0.05922353073382236,0.05922353073382236
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Vigorous_Activity,Dietary_Fiber_g,directed,0.09171131088961983,0.09171131088961983
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Sedentary_Minutes,Dietary_Fiber_g,directed,-0.05034423897015934,0.05034423897015934
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Protein_g,Dietary_Fiber_g,directed,0.08778949164343092,0.08778949164343092
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Carbohydrates_g,Dietary_Fiber_g,directed,1.095194694554051,1.095194694554051
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_moderate_tiers,Total_Sugars_g,Dietary_Fiber_g,directed,-0.6395484397415674,0.6395484397415674
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Age,Income_Ratio,directed,0.09474068841305684,0.09474068841305684
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Waist_Circumference,BMI,directed,0.9193865833151693,0.9193865833151693
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Vigorous_Activity,BMI,directed,0.05916413958941094,0.05916413958941094
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Vigorous_Activity,Waist_Circumference,directed,-0.18255739579895436,0.18255739579895436
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Sedentary_Minutes,Waist_Circumference,directed,0.1241155822332794,0.1241155822332794
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Total_Calories,Waist_Circumference,directed,0.07148236365128996,0.07148236365128996
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Dietary_Fiber_g,Waist_Circumference,directed,-0.07396716506602409,0.07396716506602409
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Age,Vigorous_Activity,directed,-0.3404018843043337,0.3404018843043337
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Gender,Vigorous_Activity,directed,-0.0943324644874186,0.0943324644874186
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Income_Ratio,Vigorous_Activity,directed,0.1819155200221772,0.1819155200221772
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Income_Ratio,Sedentary_Minutes,directed,0.16617307885053267,0.16617307885053267
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Age,Systolic_BP,directed,0.481586076987802,0.481586076987802
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Gender,Systolic_BP,directed,-0.07395914716493626,0.07395914716493626
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Income_Ratio,Systolic_BP,directed,-0.07629191982029634,0.07629191982029634
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,BMI,Systolic_BP,directed,0.1292751011241593,0.1292751011241593
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Age,Diastolic_BP,directed,-0.2032068418440448,0.2032068418440448
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Gender,Diastolic_BP,directed,-0.06939369528238143,0.06939369528238143
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Income_Ratio,Diastolic_BP,directed,0.08726435583006616,0.08726435583006616
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Waist_Circumference,Diastolic_BP,directed,0.06537977515425017,0.06537977515425017
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Systolic_BP,Diastolic_BP,directed,0.5161321985618458,0.5161321985618458
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Protein_g,Total_Calories,directed,0.43924415987614096,0.43924415987614096
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Carbohydrates_g,Total_Calories,directed,0.7465568212473601,0.7465568212473601
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Total_Sugars_g,Total_Calories,directed,-0.08284328396546392,0.08284328396546392
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Dietary_Fiber_g,Total_Calories,directed,-0.07456619677927737,0.07456619677927737
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Gender,Protein_g,directed,-0.1445257183505774,0.1445257183505774
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Income_Ratio,Protein_g,directed,0.06533045342908246,0.06533045342908246
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Carbohydrates_g,Protein_g,directed,0.8173686495082275,0.8173686495082275
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Total_Sugars_g,Protein_g,directed,-0.3732150659409075,0.3732150659409075
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Gender,Carbohydrates_g,directed,-0.10902847831023865,0.10902847831023865
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Total_Sugars_g,Carbohydrates_g,directed,0.8247584594072419,0.8247584594072419
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Age,Total_Sugars_g,directed,-0.07493938072342435,0.07493938072342435
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Gender,Total_Sugars_g,directed,-0.15043211393208306,0.15043211393208306
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Income_Ratio,Total_Sugars_g,directed,-0.06209052899334881,0.06209052899334881
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Age,Dietary_Fiber_g,directed,0.12486091340883393,0.12486091340883393
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Gender,Dietary_Fiber_g,directed,0.06741483789333622,0.06741483789333622
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Income_Ratio,Dietary_Fiber_g,directed,0.05922353073382329,0.05922353073382329
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Vigorous_Activity,Dietary_Fiber_g,directed,0.09171131088962002,0.09171131088962002
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Sedentary_Minutes,Dietary_Fiber_g,directed,-0.050344238970159653,0.050344238970159653
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Protein_g,Dietary_Fiber_g,directed,0.08778949164343103,0.08778949164343103
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Carbohydrates_g,Dietary_Fiber_g,directed,1.095194694554051,1.095194694554051
directlingam_measure_pwling_threshold_0p050_constraint_nhanes_strict_tiers,Total_Sugars_g,Dietary_Fiber_g,directed,-0.6395484397415666,0.6395484397415666
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Gender,Age,directed,0.09290633542510124,0.09290633542510124
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Income_Ratio,Age,directed,0.14411181848659768,0.14411181848659768
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,BMI,Age,directed,-0.7375319780325227,0.7375319780325227
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Waist_Circumference,Age,directed,0.7747318840988636,0.7747318840988636
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Vigorous_Activity,Age,directed,-0.19465380405936214,0.19465380405936214
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Systolic_BP,Age,directed,0.46346045593190277,0.46346045593190277
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Diastolic_BP,Age,directed,-0.17151113423764058,0.17151113423764058
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Vigorous_Activity,Gender,directed,-0.08728517205986443,0.08728517205986443
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Vigorous_Activity,Income_Ratio,directed,0.1533109274038524,0.1533109274038524
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Vigorous_Activity,BMI,directed,-0.10927519206862253,0.10927519206862253
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Gender,Waist_Circumference,directed,-0.16347094507374182,0.16347094507374182
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,BMI,Waist_Circumference,directed,0.8969699224572854,0.8969699224572854
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Vigorous_Activity,Waist_Circumference,directed,-0.08438681007260652,0.08438681007260652
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Systolic_BP,Waist_Circumference,directed,0.06945921297414825,0.06945921297414825
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Income_Ratio,Sedentary_Minutes,directed,0.1692275111935512,0.1692275111935512
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Waist_Circumference,Sedentary_Minutes,directed,0.13076871538398083,0.13076871538398083
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,BMI,Systolic_BP,directed,0.08534558350538929,0.08534558350538929
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Vigorous_Activity,Systolic_BP,directed,-0.16451465554476155,0.16451465554476155
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Diastolic_BP,Systolic_BP,directed,0.41413516445113085,0.41413516445113085
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Gender,Diastolic_BP,directed,-0.12850052157474293,0.12850052157474293
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,BMI,Diastolic_BP,directed,0.11453677481301787,0.11453677481301787
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Waist_Circumference,Total_Calories,directed,0.06542860056130556,0.06542860056130556
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Protein_g,Total_Calories,directed,0.43660869067402724,0.43660869067402724
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Carbohydrates_g,Total_Calories,directed,0.7401245563162847,0.7401245563162847
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Total_Sugars_g,Total_Calories,directed,-0.0807169717815977,0.0807169717815977
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Dietary_Fiber_g,Total_Calories,directed,-0.07006025854192298,0.07006025854192298
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Gender,Protein_g,directed,-0.14558432963125897,0.14558432963125897
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Income_Ratio,Protein_g,directed,0.06577814795842599,0.06577814795842599
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Carbohydrates_g,Protein_g,directed,0.8185805888645997,0.8185805888645997
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Total_Sugars_g,Protein_g,directed,-0.3742724798047556,0.3742724798047556
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Gender,Carbohydrates_g,directed,-0.11230295455984356,0.11230295455984356
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Total_Sugars_g,Carbohydrates_g,directed,0.8224451822259669,0.8224451822259669
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Age,Total_Sugars_g,directed,-0.07493938072342438,0.07493938072342438
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Gender,Total_Sugars_g,directed,-0.15043211393208306,0.15043211393208306
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Income_Ratio,Total_Sugars_g,directed,-0.062090528993348854,0.062090528993348854
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Age,Dietary_Fiber_g,directed,0.1324948053093515,0.1324948053093515
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Gender,Dietary_Fiber_g,directed,0.06183615519201935,0.06183615519201935
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Vigorous_Activity,Dietary_Fiber_g,directed,0.08529446276871828,0.08529446276871828
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Protein_g,Dietary_Fiber_g,directed,0.08924463373500528,0.08924463373500528
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Carbohydrates_g,Dietary_Fiber_g,directed,1.0913865152519975,1.0913865152519975
directlingam_measure_pwling_threshold_0p060_constraint_unconstrained,Total_Sugars_g,Dietary_Fiber_g,directed,-0.6363802022105167,0.6363802022105167
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Income_Ratio,Age,directed,0.09474068841305681,0.09474068841305681
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Age,BMI,directed,-0.1576763165908609,0.1576763165908609
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Gender,BMI,directed,0.1605838254766389,0.1605838254766389
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Waist_Circumference,BMI,directed,0.9598922829532499,0.9598922829532499
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Age,Waist_Circumference,directed,0.1766169499031871,0.1766169499031871
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Gender,Waist_Circumference,directed,-0.10977922776168066,0.10977922776168066
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Vigorous_Activity,Waist_Circumference,directed,-0.1272569579365244,0.1272569579365244
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Sedentary_Minutes,Waist_Circumference,directed,0.12784684156457218,0.12784684156457218
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Total_Calories,Waist_Circumference,directed,0.06923811073480966,0.06923811073480966
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Dietary_Fiber_g,Waist_Circumference,directed,-0.0935592544102343,0.0935592544102343
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Age,Vigorous_Activity,directed,-0.34040188430433355,0.34040188430433355
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Gender,Vigorous_Activity,directed,-0.09433246448741855,0.09433246448741855
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Income_Ratio,Vigorous_Activity,directed,0.1819155200221771,0.1819155200221771
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Income_Ratio,Sedentary_Minutes,directed,0.16617307885053267,0.16617307885053267
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Age,Systolic_BP,directed,0.4609575547813235,0.4609575547813235
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Income_Ratio,Systolic_BP,directed,-0.07517719694051844,0.07517719694051844
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Waist_Circumference,Systolic_BP,directed,0.1253964706962138,0.1253964706962138
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Age,Diastolic_BP,directed,-0.20320684184404442,0.20320684184404442
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Gender,Diastolic_BP,directed,-0.0693936952823814,0.0693936952823814
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Income_Ratio,Diastolic_BP,directed,0.08726435583006614,0.08726435583006614
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Waist_Circumference,Diastolic_BP,directed,0.0653797751542502,0.0653797751542502
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Systolic_BP,Diastolic_BP,directed,0.5161321985618457,0.5161321985618457
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Protein_g,Total_Calories,directed,0.43924415987614096,0.43924415987614096
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Carbohydrates_g,Total_Calories,directed,0.7465568212473601,0.7465568212473601
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Total_Sugars_g,Total_Calories,directed,-0.08284328396546392,0.08284328396546392
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Dietary_Fiber_g,Total_Calories,directed,-0.07456619677927737,0.07456619677927737
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Gender,Protein_g,directed,-0.14452571835057737,0.14452571835057737
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Income_Ratio,Protein_g,directed,0.06533045342908295,0.06533045342908295
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Carbohydrates_g,Protein_g,directed,0.8173686495082284,0.8173686495082284
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Total_Sugars_g,Protein_g,directed,-0.3732150659409085,0.3732150659409085
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Gender,Carbohydrates_g,directed,-0.10902847831023868,0.10902847831023868
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Total_Sugars_g,Carbohydrates_g,directed,0.8247584594072421,0.8247584594072421
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Age,Total_Sugars_g,directed,-0.07493938072342438,0.07493938072342438
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Gender,Total_Sugars_g,directed,-0.15043211393208306,0.15043211393208306
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Income_Ratio,Total_Sugars_g,directed,-0.062090528993348854,0.062090528993348854
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Age,Dietary_Fiber_g,directed,0.12486091340883362,0.12486091340883362
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Gender,Dietary_Fiber_g,directed,0.06741483789333562,0.06741483789333562
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Vigorous_Activity,Dietary_Fiber_g,directed,0.09171131088961983,0.09171131088961983
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Protein_g,Dietary_Fiber_g,directed,0.08778949164343092,0.08778949164343092
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Carbohydrates_g,Dietary_Fiber_g,directed,1.095194694554051,1.095194694554051
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_moderate_tiers,Total_Sugars_g,Dietary_Fiber_g,directed,-0.6395484397415674,0.6395484397415674
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Age,Income_Ratio,directed,0.09474068841305684,0.09474068841305684
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Waist_Circumference,BMI,directed,0.9193865833151693,0.9193865833151693
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Vigorous_Activity,Waist_Circumference,directed,-0.18255739579895436,0.18255739579895436
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Sedentary_Minutes,Waist_Circumference,directed,0.1241155822332794,0.1241155822332794
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Total_Calories,Waist_Circumference,directed,0.07148236365128996,0.07148236365128996
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Dietary_Fiber_g,Waist_Circumference,directed,-0.07396716506602409,0.07396716506602409
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Age,Vigorous_Activity,directed,-0.3404018843043337,0.3404018843043337
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Gender,Vigorous_Activity,directed,-0.0943324644874186,0.0943324644874186
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Income_Ratio,Vigorous_Activity,directed,0.1819155200221772,0.1819155200221772
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Income_Ratio,Sedentary_Minutes,directed,0.16617307885053267,0.16617307885053267
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Age,Systolic_BP,directed,0.481586076987802,0.481586076987802
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Gender,Systolic_BP,directed,-0.07395914716493626,0.07395914716493626
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Income_Ratio,Systolic_BP,directed,-0.07629191982029634,0.07629191982029634
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,BMI,Systolic_BP,directed,0.1292751011241593,0.1292751011241593
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Age,Diastolic_BP,directed,-0.2032068418440448,0.2032068418440448
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Gender,Diastolic_BP,directed,-0.06939369528238143,0.06939369528238143
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Income_Ratio,Diastolic_BP,directed,0.08726435583006616,0.08726435583006616
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Waist_Circumference,Diastolic_BP,directed,0.06537977515425017,0.06537977515425017
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Systolic_BP,Diastolic_BP,directed,0.5161321985618458,0.5161321985618458
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Protein_g,Total_Calories,directed,0.43924415987614096,0.43924415987614096
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Carbohydrates_g,Total_Calories,directed,0.7465568212473601,0.7465568212473601
directlingam_measure_pwling_threshold_0p060_constraint_nhanes_strict_tiers,Total_Sugars_g,Total_Calories,directed,-0.08284328396546392,0.08284328396546392
